Transaction_ID,Date,Day,Day type,Product,Category,Quantity,Unit_Price,Total_Sales,Event
T0322,1/8/2025,Wednesday,weekday,Juice,Beverages,7,5,35,Regular Sales
T0323,1/8/2025,Wednesday,weekday,Soft Drink,Beverages,6,4,24,Regular Sales
T0324,1/8/2025,Wednesday,weekday,Butter,Dairy,2,4,8,Regular Sales
T0325,1/8/2025,Wednesday,weekday,Chocolate,Snacks,7,5,35,Regular Sales
T0326,1/8/2025,Wednesday,weekday,Bread,Bakery,3,2,6,Regular Sales
T0327,1/8/2025,Wednesday,weekday,Chips,Snacks,1,4,4,Regular Sales
T0328,1/8/2025,Wednesday,weekday,Rice,Groceries,6,15,90,Regular Sales
T0329,1/8/2025,Wednesday,weekday,Detergent,Household,2,10,20,Regular Sales
T0330,1/8/2025,Wednesday,weekday,Sugar,Groceries,5,6,30,Regular Sales
T0331,1/9/2025,Thursday,weekday,Butter,Dairy,2,4,8,Regular Sales
T0332,1/9/2025,Thursday,weekday,Soap,Personal Care,2,4,8,Regular Sales
T0333,1/9/2025,Thursday,weekday,Toothpaste,Personal Care,7,5,35,Regular Sales
T0334,1/9/2025,Thursday,weekday,Chips,Snacks,9,4,36,Regular Sales
T0335,1/9/2025,Thursday,weekday,Pasta,Groceries,3,8,24,Regular Sales
T0336,1/9/2025,Thursday,weekday,Butter,Dairy,7,4,28,Regular Sales
T0337,1/9/2025,Thursday,weekday,Coffee,Beverages,2,10,20,Regular Sales
T0338,1/9/2025,Thursday,weekday,Bread,Bakery,3,2,6,Regular Sales
T0339,1/9/2025,Thursday,weekday,Chicken,Meat,10,14,140,Regular Sales
T0340,1/9/2025,Thursday,weekday,Cheese,Dairy,5,6,30,Regular Sales
T0341,1/9/2025,Thursday,weekday,Soap,Personal Care,10,4,40,Regular Sales
T0342,1/9/2025,Thursday,weekday,Pasta,Groceries,10,8,80,Regular Sales
T0343,1/9/2025,Thursday,weekday,Muffin,Bakery,2,4,8,Regular Sales
T0344,1/9/2025,Thursday,weekday,Chocolate,Snacks,7,5,35,Regular Sales
T0345,1/9/2025,Thursday,weekday,Chocolate,Snacks,3,5,15,Regular Sales
T0346,1/9/2025,Thursday,weekday,Flour,Groceries,10,5,50,Regular Sales
T0347,1/9/2025,Thursday,weekday,Soft Drink,Beverages,6,4,24,Regular Sales
T0348,1/9/2025,Thursday,weekday,Cooking Oil,Groceries,6,12,72,Regular Sales
T0349,1/9/2025,Thursday,weekday,Detergent,Household,3,10,30,Regular Sales
T0350,1/9/2025,Thursday,weekday,Oranges,Fruits,10,4,40,Regular Sales
T0351,1/9/2025,Thursday,weekday,Croissant,Bakery,2,3,6,Regular Sales
T0352,1/9/2025,Thursday,weekday,Toothpaste,Personal Care,2,5,10,Regular Sales
T0353,1/9/2025,Thursday,weekday,Apples,Fruits,3,4,12,Regular Sales
T0354,1/9/2025,Thursday,weekday,Bread,Bakery,3,2,6,Regular Sales
T0355,1/9/2025,Thursday,weekday,Face Wash,Personal Care,4,9,36,Regular Sales
T0356,1/9/2025,Thursday,weekday,Bread,Bakery,2,2,4,Regular Sales
T0357,1/9/2025,Thursday,weekday,Pasta,Groceries,3,8,24,Regular Sales
T0358,1/9/2025,Thursday,weekday,Soap,Personal Care,1,4,4,Regular Sales
T0359,1/9/2025,Thursday,weekday,Oranges,Fruits,1,4,4,Regular Sales
T0360,1/9/2025,Thursday,weekday,Chicken,Meat,10,14,140,Regular Sales
T0361,1/9/2025,Thursday,weekday,Biscuits,Snacks,8,3,24,Regular Sales
T0362,1/9/2025,Thursday,weekday,Chocolate,Snacks,7,5,35,Regular Sales
T0363,1/9/2025,Thursday,weekday,Bread,Bakery,9,2,18,Regular Sales
T0364,1/9/2025,Thursday,weekday,Muffin,Bakery,8,4,32,Regular Sales
T0365,1/9/2025,Thursday,weekday,Shampoo,Personal Care,6,8,48,Regular Sales
T0366,1/9/2025,Thursday,weekday,Oranges,Fruits,9,4,36,Regular Sales
T0367,1/9/2025,Thursday,weekday,Coffee,Beverages,3,10,30,Regular Sales
T0368,1/9/2025,Thursday,weekday,Muffin,Bakery,9,4,36,Regular Sales
T0369,1/9/2025,Thursday,weekday,Biscuits,Snacks,2,3,6,Regular Sales
T0370,1/9/2025,Thursday,weekday,Bread,Bakery,6,2,12,Regular Sales
T0371,1/9/2025,Thursday,weekday,Flour,Groceries,9,5,45,Regular Sales
T0372,1/10/2025,Friday,weekend,Bread,Bakery,15,2,30,Regular Sales
T0373,1/10/2025,Friday,weekend,Coffee,Beverages,15,10,150,Regular Sales
T0374,1/10/2025,Friday,weekend,Apples,Fruits,9,4,36,Regular Sales
T0375,1/10/2025,Friday,weekend,Biscuits,Snacks,15,3,45,Regular Sales
T0376,1/10/2025,Friday,weekend,Croissant,Bakery,13,3,39,Regular Sales
T0377,1/10/2025,Friday,weekend,Oranges,Fruits,12,4,48,Regular Sales
T0378,1/10/2025,Friday,weekend,Shampoo,Personal Care,13,8,104,Regular Sales
T0379,1/10/2025,Friday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T0380,1/10/2025,Friday,weekend,Chocolate,Snacks,4,5,20,Regular Sales
T0381,1/10/2025,Friday,weekend,Sugar,Groceries,15,6,90,Regular Sales
T0382,1/10/2025,Friday,weekend,Bread,Bakery,1,2,2,Regular Sales
T0383,1/10/2025,Friday,weekend,Milk,Dairy,6,3,18,Regular Sales
T0384,1/10/2025,Friday,weekend,Detergent,Household,6,10,60,Regular Sales
T0385,1/10/2025,Friday,weekend,Detergent,Household,4,10,40,Regular Sales
T0386,1/10/2025,Friday,weekend,Water Bottle,Beverages,6,2,12,Regular Sales
T0387,1/10/2025,Friday,weekend,Sugar,Groceries,13,6,78,Regular Sales
T0388,1/10/2025,Friday,weekend,Croissant,Bakery,15,3,45,Regular Sales
T0389,1/10/2025,Friday,weekend,Soap,Personal Care,1,4,4,Regular Sales
T0390,1/10/2025,Friday,weekend,Toothpaste,Personal Care,15,5,75,Regular Sales
T0391,1/10/2025,Friday,weekend,Yogurt,Dairy,10,3,30,Regular Sales
T0392,1/10/2025,Friday,weekend,Yogurt,Dairy,15,3,45,Regular Sales
T0393,1/10/2025,Friday,weekend,Milk,Dairy,13,3,39,Regular Sales
T0394,1/10/2025,Friday,weekend,Toothpaste,Personal Care,15,5,75,Regular Sales
T0395,1/10/2025,Friday,weekend,Yogurt,Dairy,7,3,21,Regular Sales
T0396,1/10/2025,Friday,weekend,Sugar,Groceries,4,6,24,Regular Sales
T0397,1/10/2025,Friday,weekend,Juice,Beverages,7,5,35,Regular Sales
T0398,1/10/2025,Friday,weekend,Water Bottle,Beverages,1,2,2,Regular Sales
T0399,1/10/2025,Friday,weekend,Apples,Fruits,6,4,24,Regular Sales
T0400,1/10/2025,Friday,weekend,Biscuits,Snacks,10,3,30,Regular Sales
T0401,1/10/2025,Friday,weekend,Eggs,Dairy,15,5,75,Regular Sales
T0402,1/10/2025,Friday,weekend,Bread,Bakery,7,2,14,Regular Sales
T0403,1/10/2025,Friday,weekend,Soap,Personal Care,3,4,12,Regular Sales
T0404,1/10/2025,Friday,weekend,Dish Wash,Household,7,5,35,Regular Sales
T0405,1/10/2025,Friday,weekend,Coffee,Beverages,10,10,100,Regular Sales
T0406,1/10/2025,Friday,weekend,Tea,Beverages,7,7,49,Regular Sales
T0407,1/10/2025,Friday,weekend,Dish Wash,Household,10,5,50,Regular Sales
T0408,1/10/2025,Friday,weekend,Juice,Beverages,13,5,65,Regular Sales
T0409,1/10/2025,Friday,weekend,Bread,Bakery,15,2,30,Regular Sales
T0410,1/10/2025,Friday,weekend,Yogurt,Dairy,3,3,9,Regular Sales
T0411,1/10/2025,Friday,weekend,Milk,Dairy,6,3,18,Regular Sales
T0412,1/10/2025,Friday,weekend,Chips,Snacks,7,4,28,Regular Sales
T0413,1/10/2025,Friday,weekend,Apples,Fruits,12,4,48,Regular Sales
T0414,1/10/2025,Friday,weekend,Cheese,Dairy,10,6,60,Regular Sales
T0415,1/10/2025,Friday,weekend,Muffin,Bakery,4,4,16,Regular Sales
T0416,1/10/2025,Friday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T0417,1/10/2025,Friday,weekend,Water Bottle,Beverages,6,2,12,Regular Sales
T0418,1/10/2025,Friday,weekend,Soap,Personal Care,10,4,40,Regular Sales
T0419,1/10/2025,Friday,weekend,Flour,Groceries,1,5,5,Regular Sales
T0420,1/10/2025,Friday,weekend,Rice,Groceries,7,15,105,Regular Sales
T0421,1/10/2025,Friday,weekend,Coffee,Beverages,12,10,120,Regular Sales
T0422,1/10/2025,Friday,weekend,Pasta,Groceries,1,8,8,Regular Sales
T0423,1/10/2025,Friday,weekend,Oranges,Fruits,13,4,52,Regular Sales
T0424,1/10/2025,Friday,weekend,Detergent,Household,15,10,150,Regular Sales
T0425,1/10/2025,Friday,weekend,Chocolate,Snacks,15,5,75,Regular Sales
T0426,1/10/2025,Friday,weekend,Shampoo,Personal Care,1,8,8,Regular Sales
T0427,1/10/2025,Friday,weekend,Cheese,Dairy,15,6,90,Regular Sales
T0428,1/10/2025,Friday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T0429,1/10/2025,Friday,weekend,Soap,Personal Care,10,4,40,Regular Sales
T0430,1/11/2025,Saturday,weekend,Flour,Groceries,6,5,30,Regular Sales
T0431,1/11/2025,Saturday,weekend,Muffin,Bakery,15,4,60,Regular Sales
T0432,1/11/2025,Saturday,weekend,Cooking Oil,Groceries,4,12,48,Regular Sales
T0433,1/11/2025,Saturday,weekend,Oranges,Fruits,9,4,36,Regular Sales
T0434,1/11/2025,Saturday,weekend,Bread,Bakery,4,2,8,Regular Sales
T0435,1/11/2025,Saturday,weekend,Muffin,Bakery,9,4,36,Regular Sales
T0436,1/11/2025,Saturday,weekend,Face Wash,Personal Care,1,9,9,Regular Sales
T0437,1/11/2025,Saturday,weekend,Oranges,Fruits,13,4,52,Regular Sales
T0438,1/11/2025,Saturday,weekend,Milk,Dairy,10,3,30,Regular Sales
T0439,1/11/2025,Saturday,weekend,Yogurt,Dairy,1,3,3,Regular Sales
T0440,1/11/2025,Saturday,weekend,Biscuits,Snacks,6,3,18,Regular Sales
T0441,1/11/2025,Saturday,weekend,Apples,Fruits,12,4,48,Regular Sales
T0442,1/11/2025,Saturday,weekend,Butter,Dairy,3,4,12,Regular Sales
T0443,1/11/2025,Saturday,weekend,Toothpaste,Personal Care,9,5,45,Regular Sales
T0444,1/11/2025,Saturday,weekend,Muffin,Bakery,9,4,36,Regular Sales
T0445,1/11/2025,Saturday,weekend,Soap,Personal Care,10,4,40,Regular Sales
T0446,1/11/2025,Saturday,weekend,Bananas,Fruits,15,2,30,Regular Sales
T0447,1/11/2025,Saturday,weekend,Chocolate,Snacks,15,5,75,Regular Sales
T0448,1/11/2025,Saturday,weekend,Juice,Beverages,9,5,45,Regular Sales
T0449,1/11/2025,Saturday,weekend,Water Bottle,Beverages,4,2,8,Regular Sales
T0450,1/11/2025,Saturday,weekend,Dish Wash,Household,12,5,60,Regular Sales
T0451,1/11/2025,Saturday,weekend,Chicken,Meat,4,14,56,Regular Sales
T0452,1/11/2025,Saturday,weekend,Yogurt,Dairy,12,3,36,Regular Sales
T0453,1/11/2025,Saturday,weekend,Chips,Snacks,4,4,16,Regular Sales
T0454,1/11/2025,Saturday,weekend,Coffee,Beverages,4,10,40,Regular Sales
T0455,1/11/2025,Saturday,weekend,Cheese,Dairy,9,6,54,Regular Sales
T0456,1/11/2025,Saturday,weekend,Muffin,Bakery,15,4,60,Regular Sales
T0457,1/11/2025,Saturday,weekend,Face Wash,Personal Care,9,9,81,Regular Sales
T0458,1/11/2025,Saturday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T0459,1/11/2025,Saturday,weekend,Pasta,Groceries,7,8,56,Regular Sales
T0460,1/11/2025,Saturday,weekend,Sugar,Groceries,1,6,6,Regular Sales
T0461,1/11/2025,Saturday,weekend,Biscuits,Snacks,9,3,27,Regular Sales
T0462,1/11/2025,Saturday,weekend,Yogurt,Dairy,4,3,12,Regular Sales
T0463,1/11/2025,Saturday,weekend,Apples,Fruits,15,4,60,Regular Sales
T0464,1/11/2025,Saturday,weekend,Apples,Fruits,12,4,48,Regular Sales
T0465,1/11/2025,Saturday,weekend,Eggs,Dairy,4,5,20,Regular Sales
T0466,1/11/2025,Saturday,weekend,Bread,Bakery,3,2,6,Regular Sales
T0467,1/11/2025,Saturday,weekend,Fish,Meat,3,18,54,Regular Sales
T0468,1/11/2025,Saturday,weekend,Chocolate,Snacks,1,5,5,Regular Sales
T0469,1/11/2025,Saturday,weekend,Pasta,Groceries,6,8,48,Regular Sales
T0470,1/11/2025,Saturday,weekend,Juice,Beverages,15,5,75,Regular Sales
T0471,1/11/2025,Saturday,weekend,Yogurt,Dairy,6,3,18,Regular Sales
T0472,1/11/2025,Saturday,weekend,Pasta,Groceries,12,8,96,Regular Sales
T0473,1/11/2025,Saturday,weekend,Water Bottle,Beverages,6,2,12,Regular Sales
T0474,1/11/2025,Saturday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T0475,1/11/2025,Saturday,weekend,Pasta,Groceries,6,8,48,Regular Sales
T0476,1/11/2025,Saturday,weekend,Cooking Oil,Groceries,13,12,156,Regular Sales
T0477,1/12/2025,Sunday,weekend,Yogurt,Dairy,4,3,12,Regular Sales
T0478,1/12/2025,Sunday,weekend,Sugar,Groceries,10,6,60,Regular Sales
T0479,1/12/2025,Sunday,weekend,Soap,Personal Care,15,4,60,Regular Sales
T0480,1/12/2025,Sunday,weekend,Biscuits,Snacks,3,3,9,Regular Sales
T0481,1/12/2025,Sunday,weekend,Milk,Dairy,12,3,36,Regular Sales
T0482,1/12/2025,Sunday,weekend,Yogurt,Dairy,15,3,45,Regular Sales
T0483,1/12/2025,Sunday,weekend,Yogurt,Dairy,12,3,36,Regular Sales
T0484,1/12/2025,Sunday,weekend,Yogurt,Dairy,13,3,39,Regular Sales
T0485,1/12/2025,Sunday,weekend,Face Wash,Personal Care,3,9,27,Regular Sales
T0486,1/12/2025,Sunday,weekend,Water Bottle,Beverages,12,2,24,Regular Sales
T0487,1/12/2025,Sunday,weekend,Butter,Dairy,13,4,52,Regular Sales
T0488,1/12/2025,Sunday,weekend,Tea,Beverages,3,7,21,Regular Sales
T0489,1/12/2025,Sunday,weekend,Pasta,Groceries,1,8,8,Regular Sales
T0490,1/12/2025,Sunday,weekend,Cheese,Dairy,15,6,90,Regular Sales
T0491,1/12/2025,Sunday,weekend,Butter,Dairy,13,4,52,Regular Sales
T0492,1/12/2025,Sunday,weekend,Tea,Beverages,4,7,28,Regular Sales
T0493,1/12/2025,Sunday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T0494,1/12/2025,Sunday,weekend,Soft Drink,Beverages,9,4,36,Regular Sales
T0495,1/12/2025,Sunday,weekend,Biscuits,Snacks,12,3,36,Regular Sales
T0496,1/12/2025,Sunday,weekend,Flour,Groceries,4,5,20,Regular Sales
T0497,1/12/2025,Sunday,weekend,Shampoo,Personal Care,3,8,24,Regular Sales
T0498,1/12/2025,Sunday,weekend,Tea,Beverages,12,7,84,Regular Sales
T0499,1/12/2025,Sunday,weekend,Muffin,Bakery,13,4,52,Regular Sales
T0500,1/12/2025,Sunday,weekend,Bread,Bakery,1,2,2,Regular Sales
T0501,1/12/2025,Sunday,weekend,Chocolate,Snacks,3,5,15,Regular Sales
T0502,1/12/2025,Sunday,weekend,Shampoo,Personal Care,6,8,48,Regular Sales
T0503,1/12/2025,Sunday,weekend,Eggs,Dairy,6,5,30,Regular Sales
T0504,1/12/2025,Sunday,weekend,Coffee,Beverages,7,10,70,Regular Sales
T0505,1/12/2025,Sunday,weekend,Juice,Beverages,9,5,45,Regular Sales
T0506,1/12/2025,Sunday,weekend,Milk,Dairy,9,3,27,Regular Sales
T0507,1/12/2025,Sunday,weekend,Tea,Beverages,9,7,63,Regular Sales
T0508,1/12/2025,Sunday,weekend,Cooking Oil,Groceries,6,12,72,Regular Sales
T0509,1/12/2025,Sunday,weekend,Soft Drink,Beverages,12,4,48,Regular Sales
T0510,1/12/2025,Sunday,weekend,Water Bottle,Beverages,15,2,30,Regular Sales
T0511,1/12/2025,Sunday,weekend,Cheese,Dairy,4,6,24,Regular Sales
T0512,1/12/2025,Sunday,weekend,Popcorn,Snacks,3,4,12,Regular Sales
T0513,1/12/2025,Sunday,weekend,Flour,Groceries,1,5,5,Regular Sales
T0514,1/12/2025,Sunday,weekend,Chicken,Meat,9,14,126,Regular Sales
T0515,1/12/2025,Sunday,weekend,Cooking Oil,Groceries,7,12,84,Regular Sales
T0516,1/12/2025,Sunday,weekend,Fish,Meat,4,18,72,Regular Sales
T0517,1/12/2025,Sunday,weekend,Coffee,Beverages,9,10,90,Regular Sales
T0518,1/12/2025,Sunday,weekend,Coffee,Beverages,13,10,130,Regular Sales
T0519,1/12/2025,Sunday,weekend,Cooking Oil,Groceries,3,12,36,Regular Sales
T0520,1/12/2025,Sunday,weekend,Coffee,Beverages,15,10,150,Regular Sales
T0521,1/12/2025,Sunday,weekend,Rice,Groceries,4,15,60,Regular Sales
T0522,1/12/2025,Sunday,weekend,Juice,Beverages,15,5,75,Regular Sales
T0523,1/12/2025,Sunday,weekend,Dish Wash,Household,10,5,50,Regular Sales
T0524,1/12/2025,Sunday,weekend,Yogurt,Dairy,10,3,30,Regular Sales
T0525,1/12/2025,Sunday,weekend,Tea,Beverages,4,7,28,Regular Sales
T0526,1/13/2025,Monday,weekday,Yogurt,Dairy,10,3,30,Regular Sales
T0527,1/13/2025,Monday,weekday,Pasta,Groceries,8,8,64,Regular Sales
T0528,1/13/2025,Monday,weekday,Milk,Dairy,1,3,3,Regular Sales
T0529,1/13/2025,Monday,weekday,Chicken,Meat,6,14,84,Regular Sales
T0530,1/13/2025,Monday,weekday,Bananas,Fruits,9,2,18,Regular Sales
T0531,1/13/2025,Monday,weekday,Chips,Snacks,10,4,40,Regular Sales
T0532,1/13/2025,Monday,weekday,Bread,Bakery,6,2,12,Regular Sales
T0533,1/13/2025,Monday,weekday,Tea,Beverages,2,7,14,Regular Sales
T0534,1/13/2025,Monday,weekday,Chicken,Meat,7,14,98,Regular Sales
T0535,1/13/2025,Monday,weekday,Chips,Snacks,6,4,24,Regular Sales
T0536,1/13/2025,Monday,weekday,Cheese,Dairy,9,6,54,Regular Sales
T0537,1/13/2025,Monday,weekday,Tea,Beverages,1,7,7,Regular Sales
T0538,1/13/2025,Monday,weekday,Tea,Beverages,9,7,63,Regular Sales
T0539,1/13/2025,Monday,weekday,Flour,Groceries,10,5,50,Regular Sales
T0540,1/13/2025,Monday,weekday,Water Bottle,Beverages,1,2,2,Regular Sales
T0541,1/13/2025,Monday,weekday,Detergent,Household,3,10,30,Regular Sales
T0542,1/13/2025,Monday,weekday,Croissant,Bakery,3,3,9,Regular Sales
T0543,1/13/2025,Monday,weekday,Tissue Paper,Household,3,3,9,Regular Sales
T0544,1/13/2025,Monday,weekday,Sugar,Groceries,8,6,48,Regular Sales
T0545,1/13/2025,Monday,weekday,Chicken,Meat,2,14,28,Regular Sales
T0546,1/13/2025,Monday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T0547,1/13/2025,Monday,weekday,Bread,Bakery,4,2,8,Regular Sales
T0548,1/13/2025,Monday,weekday,Cheese,Dairy,9,6,54,Regular Sales
T0549,1/13/2025,Monday,weekday,Shampoo,Personal Care,7,8,56,Regular Sales
T0550,1/13/2025,Monday,weekday,Detergent,Household,4,10,40,Regular Sales
T0551,1/13/2025,Monday,weekday,Dish Wash,Household,4,5,20,Regular Sales
T0552,1/13/2025,Monday,weekday,Fish,Meat,8,18,144,Regular Sales
T0553,1/13/2025,Monday,weekday,Chicken,Meat,4,14,56,Regular Sales
T0554,1/13/2025,Monday,weekday,Popcorn,Snacks,9,4,36,Regular Sales
T0555,1/13/2025,Monday,weekday,Muffin,Bakery,5,4,20,Regular Sales
T0556,1/13/2025,Monday,weekday,Water Bottle,Beverages,3,2,6,Regular Sales
T0557,1/13/2025,Monday,weekday,Croissant,Bakery,9,3,27,Regular Sales
T0558,1/13/2025,Monday,weekday,Juice,Beverages,10,5,50,Regular Sales
T0559,1/13/2025,Monday,weekday,Shampoo,Personal Care,3,8,24,Regular Sales
T0560,1/13/2025,Monday,weekday,Oranges,Fruits,3,4,12,Regular Sales
T0561,1/13/2025,Monday,weekday,Rice,Groceries,1,15,15,Regular Sales
T0562,1/13/2025,Monday,weekday,Cooking Oil,Groceries,3,12,36,Regular Sales
T0563,1/13/2025,Monday,weekday,Eggs,Dairy,7,5,35,Regular Sales
T0564,1/13/2025,Monday,weekday,Soap,Personal Care,8,4,32,Regular Sales
T0565,1/14/2025,Tuesday,weekday,Sugar,Groceries,6,6,36,Regular Sales
T0566,1/14/2025,Tuesday,weekday,Coffee,Beverages,8,10,80,Regular Sales
T0567,1/14/2025,Tuesday,weekday,Tissue Paper,Household,5,3,15,Regular Sales
T0568,1/14/2025,Tuesday,weekday,Bananas,Fruits,1,2,2,Regular Sales
T0569,1/14/2025,Tuesday,weekday,Chocolate,Snacks,8,5,40,Regular Sales
T0570,1/14/2025,Tuesday,weekday,Chips,Snacks,8,4,32,Regular Sales
T0571,1/14/2025,Tuesday,weekday,Butter,Dairy,9,4,36,Regular Sales
T0572,1/14/2025,Tuesday,weekday,Cooking Oil,Groceries,2,12,24,Regular Sales
T0573,1/14/2025,Tuesday,weekday,Coffee,Beverages,6,10,60,Regular Sales
T0574,1/14/2025,Tuesday,weekday,Toothpaste,Personal Care,2,5,10,Regular Sales
T0575,1/14/2025,Tuesday,weekday,Rice,Groceries,3,15,45,Regular Sales
T0576,1/14/2025,Tuesday,weekday,Water Bottle,Beverages,2,2,4,Regular Sales
T0577,1/14/2025,Tuesday,weekday,Sugar,Groceries,8,6,48,Regular Sales
T0578,1/14/2025,Tuesday,weekday,Apples,Fruits,7,4,28,Regular Sales
T0579,1/14/2025,Tuesday,weekday,Milk,Dairy,3,3,9,Regular Sales
T0580,1/14/2025,Tuesday,weekday,Popcorn,Snacks,1,4,4,Regular Sales
T0581,1/14/2025,Tuesday,weekday,Bread,Bakery,9,2,18,Regular Sales
T0582,1/14/2025,Tuesday,weekday,Chicken,Meat,4,14,56,Regular Sales
T0583,1/14/2025,Tuesday,weekday,Sugar,Groceries,8,6,48,Regular Sales
T0584,1/14/2025,Tuesday,weekday,Bananas,Fruits,3,2,6,Regular Sales
T0585,1/14/2025,Tuesday,weekday,Eggs,Dairy,8,5,40,Regular Sales
T0586,1/14/2025,Tuesday,weekday,Dish Wash,Household,1,5,5,Regular Sales
T0587,1/14/2025,Tuesday,weekday,Sugar,Groceries,10,6,60,Regular Sales
T0588,1/14/2025,Tuesday,weekday,Milk,Dairy,4,3,12,Regular Sales
T0589,1/14/2025,Tuesday,weekday,Bananas,Fruits,4,2,8,Regular Sales
T0590,1/14/2025,Tuesday,weekday,Croissant,Bakery,4,3,12,Regular Sales
T0591,1/14/2025,Tuesday,weekday,Dish Wash,Household,5,5,25,Regular Sales
T0592,1/14/2025,Tuesday,weekday,Croissant,Bakery,10,3,30,Regular Sales
T0593,1/14/2025,Tuesday,weekday,Chicken,Meat,10,14,140,Regular Sales
T0594,1/14/2025,Tuesday,weekday,Bananas,Fruits,1,2,2,Regular Sales
T0595,1/14/2025,Tuesday,weekday,Milk,Dairy,6,3,18,Regular Sales
T0596,1/14/2025,Tuesday,weekday,Dish Wash,Household,8,5,40,Regular Sales
T0597,1/14/2025,Tuesday,weekday,Eggs,Dairy,1,5,5,Regular Sales
T0598,1/14/2025,Tuesday,weekday,Tea,Beverages,5,7,35,Regular Sales
T0599,1/14/2025,Tuesday,weekday,Face Wash,Personal Care,10,9,90,Regular Sales
T0600,1/14/2025,Tuesday,weekday,Soft Drink,Beverages,6,4,24,Regular Sales
T0601,1/14/2025,Tuesday,weekday,Bread,Bakery,9,2,18,Regular Sales
T0602,1/14/2025,Tuesday,weekday,Chips,Snacks,5,4,20,Regular Sales
T0603,1/14/2025,Tuesday,weekday,Tea,Beverages,4,7,28,Regular Sales
T0604,1/14/2025,Tuesday,weekday,Juice,Beverages,1,5,5,Regular Sales
T0605,1/14/2025,Tuesday,weekday,Juice,Beverages,8,5,40,Regular Sales
T0606,1/14/2025,Tuesday,weekday,Fish,Meat,10,18,180,Regular Sales
T0607,1/14/2025,Tuesday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T0608,1/14/2025,Tuesday,weekday,Butter,Dairy,1,4,4,Regular Sales
T0609,1/15/2025,Wednesday,weekday,Cooking Oil,Groceries,6,12,72,Regular Sales
T0610,1/15/2025,Wednesday,weekday,Chicken,Meat,3,14,42,Regular Sales
T0611,1/15/2025,Wednesday,weekday,Chocolate,Snacks,7,5,35,Regular Sales
T0612,1/15/2025,Wednesday,weekday,Tea,Beverages,9,7,63,Regular Sales
T0613,1/15/2025,Wednesday,weekday,Chips,Snacks,6,4,24,Regular Sales
T0614,1/15/2025,Wednesday,weekday,Shampoo,Personal Care,8,8,64,Regular Sales
T0615,1/15/2025,Wednesday,weekday,Coffee,Beverages,1,10,10,Regular Sales
T0616,1/15/2025,Wednesday,weekday,Detergent,Household,8,10,80,Regular Sales
T0617,1/15/2025,Wednesday,weekday,Bananas,Fruits,5,2,10,Regular Sales
T0618,1/15/2025,Wednesday,weekday,Flour,Groceries,6,5,30,Regular Sales
T0619,1/15/2025,Wednesday,weekday,Juice,Beverages,2,5,10,Regular Sales
T0620,1/15/2025,Wednesday,weekday,Bananas,Fruits,10,2,20,Regular Sales
T0621,1/15/2025,Wednesday,weekday,Apples,Fruits,8,4,32,Regular Sales
T0622,1/15/2025,Wednesday,weekday,Cooking Oil,Groceries,8,12,96,Regular Sales
T0623,1/15/2025,Wednesday,weekday,Popcorn,Snacks,1,4,4,Regular Sales
T0624,1/15/2025,Wednesday,weekday,Eggs,Dairy,1,5,5,Regular Sales
T0625,1/15/2025,Wednesday,weekday,Face Wash,Personal Care,8,9,72,Regular Sales
T0626,1/15/2025,Wednesday,weekday,Popcorn,Snacks,2,4,8,Regular Sales
T0627,1/15/2025,Wednesday,weekday,Juice,Beverages,4,5,20,Regular Sales
T0628,1/15/2025,Wednesday,weekday,Chicken,Meat,7,14,98,Regular Sales
T0629,1/15/2025,Wednesday,weekday,Cheese,Dairy,8,6,48,Regular Sales
T0630,1/15/2025,Wednesday,weekday,Toothpaste,Personal Care,6,5,30,Regular Sales
T0631,1/15/2025,Wednesday,weekday,Biscuits,Snacks,10,3,30,Regular Sales
T0632,1/16/2025,Thursday,weekday,Milk,Dairy,10,3,30,Regular Sales
T0633,1/16/2025,Thursday,weekday,Shampoo,Personal Care,2,8,16,Regular Sales
T0634,1/16/2025,Thursday,weekday,Milk,Dairy,8,3,24,Regular Sales
T0635,1/16/2025,Thursday,weekday,Cheese,Dairy,3,6,18,Regular Sales
T0636,1/16/2025,Thursday,weekday,Apples,Fruits,9,4,36,Regular Sales
T0637,1/16/2025,Thursday,weekday,Juice,Beverages,2,5,10,Regular Sales
T0638,1/16/2025,Thursday,weekday,Milk,Dairy,2,3,6,Regular Sales
T0639,1/16/2025,Thursday,weekday,Chicken,Meat,10,14,140,Regular Sales
T0640,1/16/2025,Thursday,weekday,Cooking Oil,Groceries,3,12,36,Regular Sales
T0641,1/16/2025,Thursday,weekday,Detergent,Household,1,10,10,Regular Sales
T0642,1/16/2025,Thursday,weekday,Chicken,Meat,4,14,56,Regular Sales
T0643,1/16/2025,Thursday,weekday,Apples,Fruits,1,4,4,Regular Sales
T0644,1/16/2025,Thursday,weekday,Eggs,Dairy,5,5,25,Regular Sales
T0645,1/16/2025,Thursday,weekday,Biscuits,Snacks,3,3,9,Regular Sales
